HUC8,Year,Month,PPT,TMAX,USDM
7080204,2012,6,-0.151442346,1.116040866,0.124830591
7080204,2012,7,-0.896082657,1.517254482,1.75022127
7080204,2012,8,-0.579463718,1.209493954,2.966526068
7080204,2012,9,-0.640425989,0.869927949,3
7080204,2012,10,-0.080729862,-0.02272755,2.858099848
7080204,2012,11,-1.013669741,-0.51449294,2.368745678
7080204,2012,12,-0.753335602,-1.195609652,2.374035403
7080204,2013,1,-1.080054005,-1.505352947,2.387083391
7080204,2013,2,-0.848696147,-1.49086739,2.374035403
7080204,2013,3,-0.170039397,-1.256780319,2.024229014
7080204,2013,4,1.704400334,-0.404419432,0.967342
7080204,2013,5,2.961915435,0.404698783,0
7080204,2013,6,1.079548041,0.906774384,0
7080204,2013,7,0.612688044,1.177255794,0
7080204,2013,8,-0.171433694,1.114146561,0
7080204,2013,9,-0.651571411,0.932178172,0.001147836
7080204,2013,10,-0.556914941,0.080045276,0
7080204,2013,11,-0.559333858,-0.886997209,0
7080204,2013,12,-1.063381193,-1.728302987,0
7080204,2014,1,-1.057947805,-1.848477255,0
7080204,2014,2,-0.578384876,-1.981374413,0
7080204,2014,3,-0.702362381,-1.195677293,0
7080204,2014,4,1.488141417,-0.144140927,0
7080204,2014,5,0.097384224,0.505859166,0
7080204,2014,6,3.579472957,0.988117387,0
7080204,2014,7,-0.009940413,0.947346373,0
7080204,2014,8,0.237245854,1.035889495,0
7080204,2014,9,0.121940848,0.670158222,0
7080204,2014,10,-0.039013141,0.069664727,0
7080204,2014,11,-1.089784625,-1.120179603,0
7080204,2014,12,-0.72631839,-1.347320594,0
7080204,2015,1,-1.108514866,-1.571892714,0
7080204,2015,2,-0.738916562,-1.889691207,0
7080204,2015,3,-1.076612464,-0.647407473,0
7080204,2015,4,0.622918004,0.100243052,0
7080204,2015,5,0.712679979,0.454090729,0
7080204,2015,6,1.30083399,0.940074988,0
7080204,2015,7,0.817741891,1.086164905,0
7080204,2015,8,1.452741861,0.929818124,0
7080204,2015,9,-0.123383172,1.015895251,0
7080204,2015,10,-0.765032355,0.201902112,0
7080204,2015,11,0.038722253,-0.492447106,0
7080204,2015,12,1.03594181,-1.054614916,0
7080204,2016,1,-0.887903334,-1.766497171,0
7080204,2016,2,-0.792051411,-1.342725345,0
7080204,2016,3,0.187627124,-0.47505055,0
7080204,2016,4,-0.634550041,0.001061411,0
7080204,2016,5,0.652012287,0.509020264,0
7080204,2016,6,1.246045682,1.148802336,0
7080204,2016,7,1.287863067,1.081677283,0
7080204,2016,8,1.354712289,1.066304623,0
7080204,2016,9,2.887785116,0.856385864,0
7080204,2016,10,-0.333169682,0.280473534,0
7080204,2016,11,-0.800959292,-0.199724685,0
7080204,2016,12,-0.437947558,-1.542985197,0
7080204,2017,1,-0.29402362,-1.537115947,0
7080204,2017,2,-0.404285473,-0.911112999,0
7080204,2017,3,-0.196176602,-0.828649519,0
7080204,2017,4,0.187940537,0.004900814,0
7080204,2017,5,0.665657923,0.436168054,0
7080204,2017,6,1.399702915,1.14147844,0
7080204,2017,7,-0.19019384,1.196820495,0
7080204,2017,8,-0.099276183,0.884218432,0.021451689
7080204,2017,9,-0.311074082,0.950278717,0
7080204,2017,10,0.972569193,0.155935566,0
7080204,2017,11,-1.205101723,-0.757857919,0
7080204,2017,12,-1.211165684,-1.347875852,0
7080204,2018,1,-0.511113004,-1.746953393,0
7080204,2018,2,-0.652106819,-1.610326927,0
7080204,2018,3,-0.033368689,-0.946760079,0
7080204,2018,4,0.315299929,-0.635326175,0
7080204,2018,5,1.401585122,0.859262322,0
7080204,2018,6,1.685129261,1.125582193,0
7080204,2018,7,0.707824602,1.143491033,0
7080204,2018,8,2.636857103,1.048120537,0
7080204,2018,9,3.238567693,0.762698043,0
7080204,2018,10,0.705278971,-0.139723333,0
7080204,2018,11,-0.470973522,-1.158354861,0
7080204,2018,12,-0.306284839,-1.238109084,0
7080204,2019,1,-0.984813152,-1.718656769,0
7080204,2019,2,-0.213235099,-1.828639065,0
7080204,2019,3,-0.691480649,-1.113745846,0
7080204,2019,4,0.404032864,-0.026038211,0
7080204,2019,5,1.655535541,0.300469195,0
7080204,2019,6,0.272494312,0.950086341,0
7080204,2019,7,-0.131545967,1.240491965,0
7080204,2019,8,-0.035735688,0.96952902,0
7080204,2019,9,0.810973073,0.844902435,0
7080204,2019,10,1.557834417,-0.157233284,0
7080204,2019,11,-0.513986148,-1.020973571,0
7080204,2019,12,-0.689889728,-1.140361613,0
7080204,2020,1,-0.797700209,-1.521712203,0
7080204,2020,2,-1.04723661,-1.438406725,0
7080204,2020,3,0.051330768,-0.635875187,0
7080204,2020,4,-0.870531711,-0.105634778,0
7080204,2020,5,1.15163961,0.397279795,0
7080204,2020,6,2.077456692,1.15101022,0
7080204,2020,7,-0.437833056,1.276736967,0
7080204,2020,8,-0.433929484,1.187114925,0.638072189
7080204,2020,9,0.717516548,0.654509625,0.279052229
7080204,2020,10,-0.72268284,-0.194220131,0.042013553
7080204,2020,11,-0.40035456,-0.36141314,0
7080204,2020,12,-1.127293539,-1.184196488,0
7080204,2021,1,-0.928096787,-1.475729509,0
7080204,2021,2,-0.981023354,-2.028332086,0
7080204,2021,3,-0.269600991,-0.456835562,0
7080204,2021,4,-1.098534028,0.011630174,0.271956391
7080204,2021,5,0.366273351,0.462989138,0.954155718
7080204,2021,6,-0.367455004,1.338336736,1.785993639
7080204,2021,7,-0.320524439,1.17848823,2.210171484
7080204,2021,8,1.732461101,1.175170527,2.581247407
7080204,2021,9,-0.638199284,0.940279991,1.837864749
7080204,2021,10,0.335184693,0.297403748,1.621905684
7080204,2021,11,-0.718425559,-0.577364014,0.671725902
7080204,2021,12,-0.904181656,-1.013608767,0.562301203
7080204,2022,1,-0.971562869,-1.800581237,0.562301203
7080204,2022,2,-1.229018602,-1.548745511,0.562301203
7080204,2022,3,-0.385521917,-0.736416783,0.495411423
7080204,2022,4,0.494376783,-0.428103678,0.056963076
7080204,2022,5,0.54982853,0.583968058,0
7080204,2022,6,0.830161779,1.088481091,0
7080204,2022,7,-0.338863627,1.204058138,0
7080204,2022,8,1.159658906,1.064310744,0
7080204,2022,9,-0.884041063,0.79571734,0
7080204,2022,10,-1.052376212,0.17918785,0.769049924
7080204,2022,11,-0.624425416,-0.649695722,0.945125156
7080204,2022,12,-0.638381613,-1.624893751,0.945125156
10280103,2012,1,-1.138819579,-0.801949621,0
10280103,2012,2,-0.307178993,-0.66820851,0
10280103,2012,3,0.558819264,0.381859503,0
10280103,2012,4,0.203959385,0.426938656,0
10280103,2012,5,-0.113780231,0.972078209,0.172705723
10280103,2012,6,-0.444745633,1.301064609,1.320495047
10280103,2012,7,-0.151199153,1.80593269,2.34732158
10280103,2012,8,-0.726031182,1.451627894,2.801348734
10280103,2012,9,0.578546541,0.909004813,2.269503471
10280103,2012,10,-0.115777002,0.227803146,1.889313833
10280103,2012,11,-0.507746913,-0.202434943,1.544541568
10280103,2012,12,-0.623706719,-0.787535179,1.543933077
10280103,2013,1,-0.400244285,-0.959843858,1.434659668
10280103,2013,2,-0.091827731,-1.022870874,1
10280103,2013,3,-0.088228153,-0.814505407,0
10280103,2013,4,1.706074624,-0.023875768,0
10280103,2013,5,2.656191224,0.623873987,0
10280103,2013,6,0.298538481,1.054604114,0
10280103,2013,7,-0.613301348,1.265913867,0.365301177
10280103,2013,8,-1.149122667,1.334067524,1.26510646
10280103,2013,9,-0.177270768,1.166324614,1.920261175
10280103,2013,10,-0.067994949,0.316722832,1.734727396
10280103,2013,11,-0.252616433,-0.506270187,0.960940146
10280103,2013,12,-0.917609876,-1.210458762,0.921880291
10280103,2014,1,-1.13890145,-1.281417367,0.921205659
10280103,2014,2,-0.378745517,-1.507797088,0.366285345
10280103,2014,3,-0.787638574,-0.547206591,0
10280103,2014,4,0.543772661,0.250373266,0
10280103,2014,5,-0.406699168,0.739372382,0
10280103,2014,6,1.972527337,1.107891306,0
10280103,2014,7,-0.060038518,1.113621614,0
10280103,2014,8,1.605293194,1.173212842,0
10280103,2014,9,1.329066108,0.827431828,0
10280103,2014,10,0.943015508,0.336990863,0
10280103,2014,11,-0.715351672,-0.706066764,0
10280103,2014,12,-0.843219639,-0.971483823,0
10280103,2015,1,-1.200176642,-1.058147582,0
10280103,2015,2,-0.406367523,-1.395920264,0
10280103,2015,3,-0.833094222,-0.254348583,0
10280103,2015,4,0.048260557,0.377067108,0
10280103,2015,5,1.316066682,0.627671238,0
10280103,2015,6,2.148264234,1.094532709,0
10280103,2015,7,2.835548748,1.234409045,0
10280103,2015,8,0.079567292,1.128608319,0
10280103,2015,9,-0.040578771,1.132410839,0.001550027
10280103,2015,10,-0.466928152,0.386753567,0.098373065
10280103,2015,11,1.548643576,-0.114586667,0.046938495
10280103,2015,12,0.71999173,-0.62556917,0
10280103,2016,1,-0.867493235,-1.264706348,0
10280103,2016,2,-0.870270072,-0.713731975,0
10280103,2016,3,-0.131718482,-0.023996446,0
10280103,2016,4,-0.209356931,0.306415193,0
10280103,2016,5,0.43166584,0.627212758,0
10280103,2016,6,0.032182755,1.385903758,0.13018805
10280103,2016,7,0.766914526,1.29559262,0.613865355
10280103,2016,8,1.943636657,1.230731153,0.13275576
10280103,2016,9,0.408861439,1.060494758,0
10280103,2016,10,-0.396850322,0.546642577,0
10280103,2016,11,-0.923094131,0.060245582,0
10280103,2016,12,-0.792618434,-1.138409953,0
10280103,2017,1,-0.740652695,-1.066708354,0.449066627
10280103,2017,2,-1.268738867,-0.317880638,0.389896574
10280103,2017,3,0.306346913,-0.206510723,0.871968126
10280103,2017,4,0.964080482,0.311604296,0
10280103,2017,5,0.218203331,0.677540782,0
10280103,2017,6,2.097694928,1.250533988,0.553730577
10280103,2017,7,-0.090098946,1.423248885,0.105156256
10280103,2017,8,0.43929412,1.118722059,0.104711656
10280103,2017,9,-0.877067094,1.115015642,0.223041848
10280103,2017,10,0.887877162,0.429318238,0.149152254
10280103,2017,11,-1.116932667,-0.37311541,0.086002633
10280103,2017,12,-1.180944523,-0.953658512,0.088625444
10280103,2018,1,-0.991465746,-1.265646277,0.665242973
10280103,2018,2,-0.438103228,-0.967709587,0.97077125
10280103,2018,3,-0.370770992,-0.523887658,0.96070204
10280103,2018,4,-1.045985577,-0.170257508,0.788932865
10280103,2018,5,0.211891696,1.176499364,0.611989925
10280103,2018,6,0.380971868,1.348180845,1.503436653
10280103,2018,7,-0.440457852,1.450065203,2.646432124
10280103,2018,8,1.395469562,1.3638893,2.794964866
10280103,2018,9,0.713753413,1.00351495,1.351612767
10280103,2018,10,1.736086939,0.223594456,0.010143751
10280103,2018,11,-0.620053703,-0.823204398,0
10280103,2018,12,-0.404559707,-0.877655402,0
10280103,2019,1,-0.195034415,-1.280046397,0
10280103,2019,2,-0.213246958,-1.313341018,0
10280103,2019,3,0.313311781,-0.655862653,0
10280103,2019,4,-0.335566362,0.296395975,0
10280103,2019,5,5.40797504,0.514764867,0
10280103,2019,6,1.537023355,1.080906575,0
10280103,2019,7,0.325041552,1.383988496,0
10280103,2019,8,1.223168913,1.133588094,0
10280103,2019,9,2.412282192,1.125822599,0
10280103,2019,10,0.348109377,0.086219822,0
10280103,2019,11,-0.82131762,-0.58143827,0
10280103,2019,12,-0.600328994,-0.732146772,0
10280103,2020,1,-0.235778008,-1.138358864,0
10280103,2020,2,-1.098301084,-0.950112326,0
10280103,2020,3,0.342611924,-0.241114833,0
10280103,2020,4,0.093476598,0.108975459,0
10280103,2020,5,1.505450866,0.489319465,0
10280103,2020,6,0.643534979,1.23131018,0
10280103,2020,7,1.326428926,1.358452206,0
10280103,2020,8,-0.733253273,1.228215812,0.317286462
10280103,2020,9,1.056785187,0.765409773,0.232410327
10280103,2020,10,-0.908409116,0.080764587,0
10280103,2020,11,-0.165047057,-0.029180883,0
10280103,2020,12,-0.58956534,-0.830175446,2.39E-06
10280103,2021,1,-0.319023053,-1.153750494,0
10280103,2021,2,-1.021513385,-1.609183729,0
10280103,2021,3,0.24678635,-0.096744728,0
10280103,2021,4,0.282071504,0.168411806,0
10280103,2021,5,0.701225061,0.506901325,0
10280103,2021,6,2.645339687,1.231065825,0
10280103,2021,7,1.852510573,1.245652619,0
10280103,2021,8,-0.160096257,1.309174124,0
10280103,2021,9,-0.688279626,1.152354372,0
10280103,2021,10,1.458234516,0.450100497,0
10280103,2021,11,-0.830212253,-0.248337055,0
10280103,2021,12,-0.989466686,-0.443062798,0
10280103,2022,1,-0.879706412,-1.320220256,0
10280103,2022,2,-1.050650231,-0.937376081,0
10280103,2022,3,0.448419066,-0.297280135,0
10280103,2022,4,0.016501023,0.023434786,0
10280103,2022,5,0.480269445,0.720895436,0
10280103,2022,6,1.242443105,1.226703091,0
10280103,2022,7,0.96759614,1.314388568,0
10280103,2022,8,-0.322004269,1.287429575,0.044796399
10280103,2022,9,-0.528452556,1.03990522,0.627998363
10280103,2022,10,-0.478467142,0.440168022,1.093974877
10280103,2022,11,0.275625121,-0.339350654,0.358908314
10280103,2022,12,-0.634998278,-1.125961137,0.227501693
7060006,2012,1,-0.825289013,-1.285128424,0
7060006,2012,2,-0.778131451,-1.10962093,0
7060006,2012,3,-0.147307452,0.07087267,0
7060006,2012,4,0.059474699,0.031848627,0
7060006,2012,5,-0.446243656,0.840662356,0
7060006,2012,6,-0.586134578,1.104411331,0.464498523
7060006,2012,7,-0.709580517,1.536764774,2.482422627
7060006,2012,8,0.143615407,1.145762304,2.88894311
7060006,2012,9,-0.69203705,0.765059625,2.828178374
7060006,2012,10,0.067047527,0.028485511,2.582925388
7060006,2012,11,-0.763605493,-0.544805305,1.59483755
7060006,2012,12,-0.470493498,-1.10677488,1.57976114
7060006,2013,1,-0.53089078,-1.41232911,1.451747785
7060006,2013,2,-0.630294696,-1.454949891,1
7060006,2013,3,-0.181010804,-1.187753421,0.000179787
7060006,2013,4,2.35849466,-0.283986088,0
7060006,2013,5,1.544142992,0.554248801,0
7060006,2013,6,1.525927136,0.889995826,0
7060006,2013,7,-0.273787057,1.099531917,0
7060006,2013,8,-0.268350712,1.107429664,0.050237575
7060006,2013,9,-0.287849639,0.890629727,0.518670385
7060006,2013,10,-0.395507779,0.074869747,0.60055887
7060006,2013,11,-0.375157145,-0.828607489,0.43099312
7060006,2013,12,-0.886948224,-1.672752926,0.534705146
7060006,2014,1,-0.925148431,-1.89589538,0.534705146
7060006,2014,2,-0.637681351,-1.983734235,0.391710884
7060006,2014,3,-0.859009827,-1.152596993,0.273432081
7060006,2014,4,1.360101416,-0.070627126,0.054686416
7060006,2014,5,-0.216465948,0.50491686,0
7060006,2014,6,3.224959494,1.015853271,0
7060006,2014,7,0.146202606,0.916921242,0
7060006,2014,8,-0.088970717,1.046900275,0
7060006,2014,9,0.306845098,0.697873667,0
7060006,2014,10,0.020254967,0.022812263,0
7060006,2014,11,-0.705572749,-1.065914795,0
7060006,2014,12,-0.88132292,-1.237450017,0
7060006,2015,1,-1.067958048,-1.575790344,0
7060006,2015,2,-0.747113008,-1.896224067,0
7060006,2015,3,-0.971757377,-0.735269639,0
7060006,2015,4,-0.268400427,0.141482927,0
7060006,2015,5,1.173786929,0.510457878,0
7060006,2015,6,2.178032656,0.896483116,0
7060006,2015,7,-0.146109522,1.03284313,0
7060006,2015,8,0.290733281,0.949658066,0
7060006,2015,9,0.627821363,0.973699612,0
7060006,2015,10,-0.177887336,0.188737981,0
7060006,2015,11,0.647024993,-0.42900102,0
7060006,2015,12,0.794407679,-0.879845095,0
7060006,2016,1,-1.10962795,-1.648811112,0
7060006,2016,2,-1.06696768,-1.238738605,0
7060006,2016,3,0.145830109,-0.457907384,0
7060006,2016,4,-0.39025232,-0.051538615,0
7060006,2016,5,0.349251636,0.534045006,0
7060006,2016,6,1.662650546,1.101680845,0
7060006,2016,7,1.443474094,1.05678331,0
7060006,2016,8,0.961278599,1.104175904,0
7060006,2016,9,1.354097072,0.866465518,0
7060006,2016,10,-0.323308614,0.286453915,0
7060006,2016,11,-0.410874579,-0.198139584,0
7060006,2016,12,-0.579651513,-1.536862349,0
7060006,2017,1,-0.504333053,-1.442355759,0
7060006,2017,2,-0.905077493,-0.776780776,0
7060006,2017,3,-0.123555271,-0.690403669,0
7060006,2017,4,0.519786216,0.084133082,0
7060006,2017,5,0.485819528,0.397770587,0
7060006,2017,6,1.204107958,1.092295591,0
7060006,2017,7,1.504954095,1.12191522,0
7060006,2017,8,-0.32129331,0.876363593,0
7060006,2017,9,-0.90851272,0.944414988,0.178261847
7060006,2017,10,0.972299335,0.202090475,0.074810582
7060006,2017,11,-0.989869886,-0.716609995,0
7060006,2017,12,-1.130903339,-1.333673705,0.038517676
7060006,2018,1,-0.924514946,-1.598312548,0.037940339
7060006,2018,2,-0.167756666,-1.4686858,0.019621234
7060006,2018,3,-0.350310741,-0.788171285,0
7060006,2018,4,-0.734192064,-0.526419105,0
7060006,2018,5,1.131642069,0.885331085,0
7060006,2018,6,1.800151616,1.048684793,0
7060006,2018,7,0.475899541,1.141274585,0
7060006,2018,8,2.488593493,1.068617778,0
7060006,2018,9,2.870420542,0.811237294,0
7060006,2018,10,1.824072973,-0.068019704,0
7060006,2018,11,-0.387408854,-1.094338777,0
7060006,2018,12,-0.532678917,-1.130634141,0
7060006,2019,1,-0.113215986,-1.671716891,0
7060006,2019,2,0.149657258,-1.61742416,0
7060006,2019,3,-0.590409796,-0.978278017,0
7060006,2019,4,0.504165081,-0.050729558,0
7060006,2019,5,1.469707888,0.313892926,0
7060006,2019,6,0.693492776,0.914758221,0
7060006,2019,7,0.056470453,1.279821088,0
7060006,2019,8,0.487645134,0.980415922,0.326478065
7060006,2019,9,2.252555405,0.809152584,0.11103107
7060006,2019,10,1.226247495,-0.094648099,0
7060006,2019,11,-0.474160994,-1.025856537,0
7060006,2019,12,-0.684382919,-1.007907152,0
7060006,2020,1,-0.573989591,-1.385939635,0
7060006,2020,2,-1.006917562,-1.34860499,0
7060006,2020,3,0.213587286,-0.614904086,0
7060006,2020,4,-0.412213836,-0.135054007,0
7060006,2020,5,0.825849788,0.347194454,0
7060006,2020,6,1.176581974,1.079536913,0
7060006,2020,7,0.023349811,1.2735234,0
7060006,2020,8,-0.27859117,1.164363029,0.139833483
7060006,2020,9,2.524178082,0.601251184,0
7060006,2020,10,0.071671804,-0.148066478,0
7060006,2020,11,-0.383719536,-0.302018283,0
7060006,2020,12,-0.513221834,-1.191567921,0
7060006,2021,1,-0.712776461,-1.486006999,0
7060006,2021,2,-0.955038291,-1.920158683,0
7060006,2021,3,-0.339493765,-0.481488353,0
7060006,2021,4,-0.561586827,-0.006824614,0.135599913
7060006,2021,5,0.052825863,0.429264566,0.266801336
7060006,2021,6,0.175270594,1.206223715,0.469297547
7060006,2021,7,0.302931706,1.113423299,0.500500415
7060006,2021,8,0.816379784,1.185434461,0.638522538
7060006,2021,9,-0.622146691,0.918412168,0.894471555
7060006,2021,10,0.766895786,0.299399066,0.342981893
7060006,2021,11,-1.001625302,-0.603279094,0.258623347
7060006,2021,12,-0.636656143,-0.940640586,0.224107487
7060006,2022,1,-1.107659944,-1.835761274,0.219176191
7060006,2022,2,-1.193309919,-1.448826332,0.80737447
7060006,2022,3,0.217933244,-0.714920087,0.931372801
7060006,2022,4,0.852445084,-0.368510178,0.423423655
7060006,2022,5,0.09617389,0.592945764,0
7060006,2022,6,0.308052022,1.067338839,0
7060006,2022,7,0.787457883,1.143260766,0
7060006,2022,8,1.408219681,1.012304832,0
7060006,2022,9,-0.879890022,0.739601279,0
7060006,2022,10,-0.835040112,0.163077831,0.177189547
7060006,2022,11,0.154126691,-0.531680731,0
7060006,2022,12,-0.430680472,-1.472384329,0
7080105,2012,1,-1.116532892,-1.088493616,0.001474305
7080105,2012,2,-0.66327236,-0.986402966,0.001474305
7080105,2012,3,-0.292072991,0.187620388,0.001472135
7080105,2012,4,0.365087511,0.274261466,0.000211072
7080105,2012,5,-0.255576637,0.931946336,0
7080105,2012,6,0.038774446,1.16383047,0.721648331
7080105,2012,7,-0.693236333,1.615857653,2.017432756
7080105,2012,8,-0.063560836,1.233992509,2.825455311
7080105,2012,9,-0.665124769,0.911719223,2.858077166
7080105,2012,10,0.026602088,0.121776168,2.85537425
7080105,2012,11,-0.81111128,-0.38551335,2.541135909
7080105,2012,12,-0.63363506,-1.05731346,2.176669913
7080105,2013,1,-0.918754023,-1.308080195,1.821257501
7080105,2013,2,-0.728531915,-1.284652226,1.818882251
7080105,2013,3,-0.317914336,-1.094805662,1.620933783
7080105,2013,4,1.610590892,-0.198661029,0.607955443
7080105,2013,5,3.095841046,0.498818346,0
7080105,2013,6,0.426936931,0.959719776,0
7080105,2013,7,-0.808279578,1.191378447,0
7080105,2013,8,-1.08109026,1.23574965,1.327442362
7080105,2013,9,-0.569308046,1.04785816,1.938388251
7080105,2013,10,-0.201045645,0.169841742,1.933771976
7080105,2013,11,-0.520357282,-0.740074731,1.915254237
